tool_id,tool_name,directory,event_type,version,old_version,change_type,commit_hash,commit_date,commit_message
structureharvester,structureHarvester,structureharvester,update,0.6.94+galaxy1,0.6.94,wrapper,f1cac0ad033da79288fe720fbe5af5948cc61d44,2024-09-25T14:58:03+00:00,Merge pull request #6353 from bernt-matthias/lint-structureharvester
idr_download_by_ids,Download IDR/OMERO,idr_download,update,0.45,0.44.1,wrapper,a9a143bae95eb6c553fd3d5955c2adb34352480f,2024-09-26T12:20:47+00:00,Merge pull request #6358 from lldelisle/get_hyperstack_idr
tsebra,TSEBRA,tsebra,update,1.1.2.5+galaxy0,1.1.2.4+galaxy0,upstream,490c0509fbaaacd763091baf3e1ebdf0b69a829e,2024-09-26T14:07:38+00:00,Merge pull request #6032 from planemo-autoupdate/tools/tsebra
ucsc_axtomaf,axtToMaf,ucsc_tools/ucsc_axttomaf,update,469+galaxy1,469+galaxy0,wrapper,27e5f0847b96c0fef7548d3606dd3958ebda7d1f,2024-09-26T16:45:15+00:00,Merge pull request #6366 from martenson/ucsc-updates
humann,HUMAnN,humann,update,3.9+galaxy0,3.8+galaxy0,upstream,cb7dc8ff1810f6d335b5dd6615651f32a3ea7447,2024-09-27T09:37:26+00:00,Merge pull request #6374 from bebatut/humann_update
humann_barplot,Barplot,humann,update,3.9+galaxy0,3.8+galaxy0,upstream,cb7dc8ff1810f6d335b5dd6615651f32a3ea7447,2024-09-27T09:37:26+00:00,Merge pull request #6374 from bebatut/humann_update
humann_split_table,Split,humann,update,3.9+galaxy0,3.8+galaxy0,upstream,cb7dc8ff1810f6d335b5dd6615651f32a3ea7447,2024-09-27T09:37:26+00:00,Merge pull request #6374 from bebatut/humann_update
falco,Falco,falco,update,1.2.4+galaxy0,1.2.3+galaxy0,upstream,a71120623d1dc818a107ca32f2c232fd47d819ea,2024-09-27T17:31:09+00:00,Merge pull request #6377 from wm75/falco124
ucsc_chainsort,chainSort,ucsc_tools/ucsc_chainsort,update,469+galaxy0,455+galaxy0,upstream,82eef3f0884d3912fb2c3876242c1f10c3fe13b8,2024-09-28T16:17:23+00:00,Merge pull request #6371 from planemo-autoupdate/tools/ucsc_tools/ucsc_chainsort
gtdbtk_classify_wf,GTDB-Tk Classify genomes,gtdbtk,update,2.4.0+galaxy0,2.3.2+galaxy5,upstream,6525c2141db269ee993dc79051525f97d3ecbab4,2024-09-28T16:20:22+00:00,Merge pull request #5012 from planemo-autoupdate/tools/gtdbtk
ucsc_blat,UCSC BLAT Alignment Tool,ucsc_blat,update,469+galaxy0,377+galaxy2,upstream,f38778f3a25020809c3f6cf17aafb8dbfc54b2e8,2024-09-28T16:21:14+00:00,Merge pull request #5315 from planemo-autoupdate/tools/ucsc_blat
tximport,tximport,tximport,update,1.30.0,1.22.0,upstream,5f8e6e70a9d82331367f7a052a76a04c47c5144e,2024-09-28T16:22:53+00:00,Merge pull request #4895 from planemo-autoupdate/tools/tximport
umi_tools_count,UMI-tools count,umi_tools,update,1.1.5+galaxy0,1.1.2+galaxy2,upstream,be699fdf0360f0535f52564e5b59be9b84712b14,2024-09-28T16:23:54+00:00,Merge pull request #5176 from planemo-autoupdate/tools/umi_tools
umi_tools_dedup,UMI-tools deduplicate,umi_tools,update,1.1.5+galaxy0,1.1.2+galaxy2,upstream,be699fdf0360f0535f52564e5b59be9b84712b14,2024-09-28T16:23:54+00:00,Merge pull request #5176 from planemo-autoupdate/tools/umi_tools
umi_tools_extract,UMI-tools extract,umi_tools,update,1.1.5+galaxy0,1.1.2+galaxy2,upstream,be699fdf0360f0535f52564e5b59be9b84712b14,2024-09-28T16:23:54+00:00,Merge pull request #5176 from planemo-autoupdate/tools/umi_tools
umi_tools_group,UMI-tools group,umi_tools,update,1.1.5+galaxy0,1.1.2+galaxy2,upstream,be699fdf0360f0535f52564e5b59be9b84712b14,2024-09-28T16:23:54+00:00,Merge pull request #5176 from planemo-autoupdate/tools/umi_tools
umi_tools_whitelist,UMI-tools whitelist,umi_tools,update,1.1.5+galaxy0,1.1.2+galaxy2,upstream,be699fdf0360f0535f52564e5b59be9b84712b14,2024-09-28T16:23:54+00:00,Merge pull request #5176 from planemo-autoupdate/tools/umi_tools
tn93,TN93,tn93,update,1.0.14+galaxy0,1.0.6+galaxy1,upstream,e9f254ea1c6712a96512cae4df91bfec8207a492,2024-09-28T16:25:01+00:00,Merge pull request #4878 from planemo-autoupdate/tools/tn93
tn93_cluster,TN93 Cluster,tn93,update,1.0.14+galaxy0,1.0.6+galaxy1,upstream,e9f254ea1c6712a96512cae4df91bfec8207a492,2024-09-28T16:25:01+00:00,Merge pull request #4878 from planemo-autoupdate/tools/tn93
tn93_filter,TN93 Filter,tn93,update,1.0.14+galaxy0,1.0.6+galaxy1,upstream,e9f254ea1c6712a96512cae4df91bfec8207a492,2024-09-28T16:25:01+00:00,Merge pull request #4878 from planemo-autoupdate/tools/tn93
tn93_readreduce,Merge matching reads,tn93,update,1.0.14+galaxy0,1.0.6+galaxy1,upstream,e9f254ea1c6712a96512cae4df91bfec8207a492,2024-09-28T16:25:01+00:00,Merge pull request #4878 from planemo-autoupdate/tools/tn93
sinto_barcode,Sinto barcode,sinto,update,0.10.1+galaxy0,0.9.0+galaxy1,upstream,037dd653268897fe5f11be5019b265e73ec34f8b,2024-09-28T16:27:28+00:00,Merge pull request #5620 from planemo-autoupdate/tools/sinto
sinto_fragments,Sinto fragments,sinto,update,0.10.1+galaxy0,0.9.0+galaxy1,upstream,037dd653268897fe5f11be5019b265e73ec34f8b,2024-09-28T16:27:28+00:00,Merge pull request #5620 from planemo-autoupdate/tools/sinto
sniffles,sniffles,sniffles,update,2.4+galaxy1,2.4+galaxy0,wrapper,03fbb13717809f9198ab113192d241599705ef7b,2024-09-29T10:14:43+00:00,Merge pull request #6380 from fubar2/sniffles
recentrifuge,Recentrifuge,recentrifuge,update,1.15.0+galaxy0,1.14.1+galaxy0,upstream,e1035bf7b1b3a3d27db93cad09a9361eb04a3c44,2024-09-30T08:53:50+00:00,Merge pull request #6368 from planemo-autoupdate/tools/recentrifuge
tooldistillator,ToolDistillator,tooldistillator,update,0.9.1+galaxy0,0.9+galaxy0,upstream,4225d0fe8f224f56ec8066c705e56f4e8c1d9a9a,2024-09-30T10:02:35+00:00,Merge pull request #6347 from clsiguret/patch-1
ggplot2_heatmap,Heatmap w ggplot,ggplot2,update,3.4.0+galaxy1,3.4.0+galaxy0,wrapper,6737c924917eea8c009c30d7f9917d5a341b9948,2024-09-30T15:26:40+00:00,Merge pull request #6383 from bernt-matthias/lint-ggplot
ggplot2_histogram,Histogram with ggplot2,ggplot2,update,3.4.0+galaxy1,3.4.0+galaxy0,wrapper,6737c924917eea8c009c30d7f9917d5a341b9948,2024-09-30T15:26:40+00:00,Merge pull request #6383 from bernt-matthias/lint-ggplot
ggplot2_pca,PCA plot w ggplot2,ggplot2,update,3.4.0+galaxy1,3.4.0+galaxy0,wrapper,6737c924917eea8c009c30d7f9917d5a341b9948,2024-09-30T15:26:40+00:00,Merge pull request #6383 from bernt-matthias/lint-ggplot
ggplot2_violin,Violin plot w ggplot2,ggplot2,update,3.4.0+galaxy1,3.4.0+galaxy0,wrapper,6737c924917eea8c009c30d7f9917d5a341b9948,2024-09-30T15:26:40+00:00,Merge pull request #6383 from bernt-matthias/lint-ggplot
lofreq_call,Call variants,lofreq,update,2.1.5+galaxy3,2.1.5+galaxy2,wrapper,814935de92514901b397ad335e9a43dba728973f,2024-10-02T08:09:30+00:00,Merge pull request #6396 from wm75/lofreq-log-fix
khmer_abundance_distribution,khmer: Abundance Distribution,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_abundance_distribution_single,khmer: Abundance Distribution (all-in-one),khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_count_median,khmer: Count Median,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_extract_partitions,khmer: Extract partitions,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_filter_abundance,khmer: Filter reads,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_filter_below_abundance_cutoff,khmer: Filter reads,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_normalize_by_median,khmer: Normalize By Median,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
khmer_partition,khmer: Sequence partition all-in-one,khmer,update,3.0.0a3+galaxy3,3.0.0a3+galaxy2,wrapper,238d0992c63de53623c4fc05eec8bd8d67001997,2024-10-03T13:32:53+00:00,Linter and other fixes: khmer (#6406)
quickmerge,QuickMerge,quickmerge,new,0.3+galaxy0,,initial,9e4e8cf48083e0974697abfcb63ccd04d9a85cd4,2024-10-03T13:49:52+00:00,linting: fix quickmerge test (#6404)
scanpy_cluster_reduce_dimension,"Scanpy cluster, embed",scanpy,update,1.10.2+galaxy1,1.10.2+galaxy0,wrapper,0f11c0478793eaafc7d3bd2e7916ee546528b45f,2024-10-03T22:10:13+00:00,Merge pull request #6395 from pavanvidem/scanpy-fa2
scanpy_filter,Scanpy filter,scanpy,update,1.10.2+galaxy1,1.10.2+galaxy0,wrapper,0f11c0478793eaafc7d3bd2e7916ee546528b45f,2024-10-03T22:10:13+00:00,Merge pull request #6395 from pavanvidem/scanpy-fa2
scanpy_normalize,Scanpy normalize,scanpy,update,1.10.2+galaxy1,1.10.2+galaxy0,wrapper,0f11c0478793eaafc7d3bd2e7916ee546528b45f,2024-10-03T22:10:13+00:00,Merge pull request #6395 from pavanvidem/scanpy-fa2
scanpy_plot,Scanpy plot,scanpy,update,1.10.2+galaxy1,1.10.2+galaxy0,wrapper,0f11c0478793eaafc7d3bd2e7916ee546528b45f,2024-10-03T22:10:13+00:00,Merge pull request #6395 from pavanvidem/scanpy-fa2
scanpy_remove_confounders,Scanpy remove confounders,scanpy,update,1.10.2+galaxy1,1.10.2+galaxy0,wrapper,0f11c0478793eaafc7d3bd2e7916ee546528b45f,2024-10-03T22:10:13+00:00,Merge pull request #6395 from pavanvidem/scanpy-fa2
brew3r_r,BREW3R.r,brew3r_r,update,1.0.2+galaxy1,1.0.2+galaxy0,wrapper,d287d5688e57f4154d5875789e0cd4d5c87f11ce,2024-10-03T22:26:41+00:00,Merge pull request #6399 from lldelisle/fix_brew3r_r
merlin,Tool for Linkage Analysis,merlin,update,1.1.2.3,1.1.2.2,wrapper,418c096b5dcaca9d35e762f5ad185ffd28af4490,2024-10-04T08:37:33+00:00,linter fixes merlin (#6411)
hicstuff_pipeline,hicstuff full pipeline,hicstuff,new,3.1.5+galaxy1,,initial,c1b3c8d3e6a2f18ae89918e89d8dc8a3a0a6d24c,2024-10-04T08:37:50+00:00,hicstuff: linter fixes (and improvements) (#6409)
bctools_convert_to_binary_barcode,Create binary barcodes,bctools,new,0.2.2+galaxy2,,initial,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_extract_alignment_ends,Extract alignment ends,bctools,new,0.2.2+galaxy2,,initial,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_extract_barcodes,Extract barcodes,bctools,new,0.2.2+galaxy2,,initial,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_extract_crosslinked_nucleotides,Get crosslinked nucleotides,bctools,new,0.2.2+galaxy2,,initial,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_merge_pcr_duplicates,Merge PCR duplicates,bctools,update,0.2.2+galaxy2,0.2.2+galaxy1,wrapper,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_remove_spurious_events,Remove spurious,bctools,update,0.2.2+galaxy2,0.2.2+galaxy1,wrapper,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
bctools_remove_tail,Remove 3,bctools,new,0.2.2+galaxy2,,initial,a6a6774ae353f915a5ca34af8f281edd91e5c665,2024-10-04T08:47:42+00:00,linter fixes for bctools (#6408)
metaeuk_easy_predict,MetaEuk Easy Predict,metaeuk,update,7.bba0d80+galaxy1,5.34c21f2+galaxy0,upstream,412a084cda6aeca8dfe0b0dbfff9c3426aec7707,2024-10-04T08:49:45+00:00,Linter fixes and bump: metaeuk (#6405)
augustus,Augustus,augustus,update,3.4.0+galaxy2,3.4.0+galaxy1,wrapper,199ab9e7ba66cb4a44d0ce3d52c67453393b7fa0,2024-10-04T08:50:02+00:00,Merge pull request #6402 from bernt-matthias/lint-augustus
augustus_training,Train Augustus,augustus,update,3.4.0+galaxy2,3.4.0+galaxy1,wrapper,199ab9e7ba66cb4a44d0ce3d52c67453393b7fa0,2024-10-04T08:50:02+00:00,Merge pull request #6402 from bernt-matthias/lint-augustus
pe_histogram,Paired-end histogram,pe_histogram,update,1.0.2,1.0.1,wrapper,d7e29bd902ec805b3e8d68c38ae446ec25f9cb43,2024-10-04T09:04:51+00:00,Merge pull request #6412 from bernt-matthias/tools/pe_histogram
ncbi_eutils_ecitmatch,NCBI ECitMatch,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_efetch,NCBI EFetch,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_einfo,NCBI EInfo,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_elink,NCBI ELink,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_epost,NCBI EPost,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_esearch,NCBI ESearch,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
ncbi_eutils_esummary,NCBI ESummary,ncbi_entrez_eutils,update,1.70+galaxy4,1.70+galaxy3,wrapper,851b88d92fa7740880a5edf407f629bf3f7f7bf0,2024-10-04T14:18:23+00:00,Linter fixes for entrez eutil (#6378)
fasttree,FASTTREE,fasttree,update,2.1.10+galaxy3,2.1.10+galaxy2,wrapper,54cc70552f8891ab5db124e9e640247e1545b937,2024-10-05T09:55:52+00:00,Merge pull request #6389 from bernt-matthias/linter-fasttree
umi_tools_count,UMI-tools count,umi_tools,update,1.1.5+galaxy1,1.1.5+galaxy0,wrapper,bc1b362f6783d3fc0ed0f42c14687001d7ff5f7a,2024-10-05T12:55:00+00:00,Merge pull request #6419 from bernt-matthias/linter-umi
umi_tools_dedup,UMI-tools deduplicate,umi_tools,update,1.1.5+galaxy1,1.1.5+galaxy0,wrapper,bc1b362f6783d3fc0ed0f42c14687001d7ff5f7a,2024-10-05T12:55:00+00:00,Merge pull request #6419 from bernt-matthias/linter-umi
umi_tools_extract,UMI-tools extract,umi_tools,update,1.1.5+galaxy1,1.1.5+galaxy0,wrapper,bc1b362f6783d3fc0ed0f42c14687001d7ff5f7a,2024-10-05T12:55:00+00:00,Merge pull request #6419 from bernt-matthias/linter-umi
umi_tools_group,UMI-tools group,umi_tools,update,1.1.5+galaxy1,1.1.5+galaxy0,wrapper,bc1b362f6783d3fc0ed0f42c14687001d7ff5f7a,2024-10-05T12:55:00+00:00,Merge pull request #6419 from bernt-matthias/linter-umi
umi_tools_whitelist,UMI-tools whitelist,umi_tools,update,1.1.5+galaxy1,1.1.5+galaxy0,wrapper,bc1b362f6783d3fc0ed0f42c14687001d7ff5f7a,2024-10-05T12:55:00+00:00,Merge pull request #6419 from bernt-matthias/linter-umi
samblaster,samblaster,samblaster,update,0.1.24+galaxy1,0.1.24,wrapper,2bcb9bf1c90bee25a100f14f8ea28909aba89c9a,2024-10-05T13:23:28+00:00,Merge pull request #6421 from bernt-matthias/linter-samblaster
gecko,Gecko,gecko,update,1.2+galaxy1,1.2,wrapper,b55cfca7f53d2eaa3f4c7c4ce09436371b088000,2024-10-05T16:24:05+00:00,gecko: fix missing when (#6431)
hivclustering,Make inferences,hivclustering,new,1.3.1.1,,initial,fb9914c1e5dc3555b3d57926259d76dd9a624039,2024-10-05T16:34:25+00:00,Merge pull request #6422 from bernt-matthias/lint-hivclustering
cutesv,cuteSV,cutesv,update,1.0.8+galaxy1,1.0.8+galaxy0,wrapper,1221a5ddb00b62d789a6df44fae6a876f5cade37,2024-10-05T16:36:09+00:00,cutesv: fix wrong test parameter (#6427)
barcode_splitter,Barcode Splitter,barcode_splitter,new,0.18.4.0,,initial,9be97b7d39eed4e67151c7046eaa57d1d88094d2,2024-10-05T17:03:32+00:00,bcsplitter fix missing when (#6430)
commet,Commet,colibread,update,24.7.14+galaxy1,24.7.14+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
discosnp_pp,DiscoSnp++,colibread,update,2.5.4+galaxy1,2.5.4+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
discosnp_rad,DiscoSnpRAD,colibread,update,2.5.4+galaxy1,2.5.4+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
kissplice,KisSplice,colibread,update,2.4.0+galaxy1,2.4.0+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
lordec,Lordec,colibread,update,0.9+galaxy3,0.9+galaxy2,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
mapsembler2,Mapsembler2,colibread,update,2.2.4+galaxy1,2.2.4+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
takeabreak,TakeABreak,colibread,update,1.1.2+galaxy1,1.1.2+galaxy0,wrapper,747394d19e88a569a5154615e366ea0401c820dd,2024-10-05T19:44:21+00:00,Merge pull request #6417 from bernt-matthias/lint-colibread
samblaster,samblaster,samblaster,update,0.1.26+galaxy0,0.1.24+galaxy1,upstream,32feb54c292e406e2982f92284fb7ba1f0401e5b,2024-10-07T06:37:05+00:00,Merge pull request #6438 from planemo-autoupdate/tools/samblaster
meryl_arithmetic_kmers,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_count_kmers,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_filter_kmers,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_groups_kmers,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_histogram_kmers,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_print,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
meryl_trio_mode,Meryl,meryl,new,1.3+galaxy7,,initial,a3a16149db71f9b72dd7e949df0db08797637312,2024-10-08T16:24:28+00:00,Merge pull request #6440 from natefoo/meryl-pigz
hicstuff_pipeline,hicstuff full pipeline,hicstuff,update,3.2.3+galaxy0,3.1.5+galaxy1,upstream,07701847a3c4d66ee12cecd37b5129ed6984082a,2024-10-10T15:11:19+00:00,Merge pull request #6437 from planemo-autoupdate/tools/hicstuff
freyja_aggregate_plot,Freyja: Aggregate and visualize,freyja,update,1.5.1+galaxy0,1.4.4+galaxy0,upstream,dcb5fdc6a89563af33a1783e4f70754d6611585c,2024-10-10T18:14:44+00:00,Merge pull request #4864 from planemo-autoupdate/tools/freyja
freyja_boot,Freyja: Bootstrapping,freyja,update,1.5.1+galaxy0,1.4.4+galaxy0,upstream,dcb5fdc6a89563af33a1783e4f70754d6611585c,2024-10-10T18:14:44+00:00,Merge pull request #4864 from planemo-autoupdate/tools/freyja
freyja_demix,Freyja: Demix,freyja,update,1.5.1+galaxy0,1.4.4+galaxy0,upstream,dcb5fdc6a89563af33a1783e4f70754d6611585c,2024-10-10T18:14:44+00:00,Merge pull request #4864 from planemo-autoupdate/tools/freyja
cutesv,cuteSV,cutesv,update,2.1.1+galaxy0,1.0.8+galaxy1,upstream,963634ce66fcee0fe9d4ecd229cafbb2c4be263c,2024-10-11T10:57:51+00:00,Merge pull request #6449 from SaimMomin12/tools/cutesv
ggplot2_heatmap2,heatmap2,heatmap2,update,3.2.0+galaxy0,3.1.3.1+galaxy0,upstream,2c9e4e82700be2c9d5c703b385c2528369fb3eeb,2024-10-11T13:02:03+00:00,Merge pull request #6436 from planemo-autoupdate/tools/heatmap2
sansa_annotate,sansa annotate,sansa,update,0.2.2+galaxy0,0.2.1+galaxy0,upstream,2b5715a0d106f6d0785ce518ec11651b1eacd032,2024-10-11T13:03:53+00:00,Merge pull request #6451 from SaimMomin12/tools/sansa
bamleftalign,BamLeftAlign,freebayes,update,1.3.8,1.3.6,upstream,fe6bd492e3188ec78ef4bc5111c5da40eae05b0a,2024-10-14T08:46:39+00:00,Updating tools/freebayes from version 1.3.6 to 1.3.8 (#6453)
freebayes,FreeBayes,freebayes,update,1.3.8+galaxy0,1.3.6+galaxy0,upstream,fe6bd492e3188ec78ef4bc5111c5da40eae05b0a,2024-10-14T08:46:39+00:00,Updating tools/freebayes from version 1.3.6 to 1.3.8 (#6453)
mapseq,MAPseq,mapseq,update,2.1.1b+galaxy0,2.1.1+galaxy0,upstream,3652500c9a0b6d92f6dc254cea7dcfcc6522d842,2024-10-14T12:16:36+00:00,Update MAPseq and add seed option (#6403)
fastp,fastp,fastp,update,0.23.4+galaxy2,0.23.4+galaxy1,wrapper,78e6d7efcb74d3baa4e5611a7be4ad82b51bfe0d,2024-10-15T11:35:07+00:00,Adding missing arguments to fastp (#6446)
seqtk_mergefa,seqtk_mergefa,seqtk,update,1.4+galaxy1,1.4+galaxy0,wrapper,75d5141110314addc160504e0a1f9cd66443de66,2024-10-16T08:58:22+00:00,Merge pull request #6393 from RZ9082/seqtk
seqtk_seq,seqtk_seq,seqtk,update,1.4+galaxy1,1.4+galaxy0,wrapper,75d5141110314addc160504e0a1f9cd66443de66,2024-10-16T08:58:22+00:00,Merge pull request #6393 from RZ9082/seqtk
tooldistillator,ToolDistillator,tooldistillator,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,301f4d78613f8f6e120b5ed8b56bd5e084e99b13,2024-10-17T07:43:28+00:00,Merge pull request #6458 from clsiguret/tooldistillator-update
groot,Groot,groot,new,1.1.2+galaxy0,,initial,85ca2a9a7b2871674dbb9e53e398e459debca529,2024-10-18T08:12:17+00:00,Merge pull request #6466 from hugolefeuvre/groot_update
scanpy_cluster_reduce_dimension,"Scanpy cluster, embed",scanpy,update,1.10.2+galaxy2,1.10.2+galaxy1,wrapper,55ba4cd74d5d8f7baff164b1864c36759d1c7fd9,2024-10-18T10:11:03+00:00,Merge pull request #6413 from nilchia/scanpy1.10.2_update1
scanpy_filter,Scanpy filter,scanpy,update,1.10.2+galaxy2,1.10.2+galaxy1,wrapper,55ba4cd74d5d8f7baff164b1864c36759d1c7fd9,2024-10-18T10:11:03+00:00,Merge pull request #6413 from nilchia/scanpy1.10.2_update1
scanpy_normalize,Scanpy normalize,scanpy,update,1.10.2+galaxy2,1.10.2+galaxy1,wrapper,55ba4cd74d5d8f7baff164b1864c36759d1c7fd9,2024-10-18T10:11:03+00:00,Merge pull request #6413 from nilchia/scanpy1.10.2_update1
scanpy_plot,Scanpy plot,scanpy,update,1.10.2+galaxy2,1.10.2+galaxy1,wrapper,55ba4cd74d5d8f7baff164b1864c36759d1c7fd9,2024-10-18T10:11:03+00:00,Merge pull request #6413 from nilchia/scanpy1.10.2_update1
scanpy_remove_confounders,Scanpy remove confounders,scanpy,update,1.10.2+galaxy2,1.10.2+galaxy1,wrapper,55ba4cd74d5d8f7baff164b1864c36759d1c7fd9,2024-10-18T10:11:03+00:00,Merge pull request #6413 from nilchia/scanpy1.10.2_update1
abritamr,abriTAMR,abritamr,update,1.0.19+galaxy1,1.0.19+galaxy0,wrapper,1550e33e5b13d9e8761c362e47fc473721a13d5a,2024-10-19T20:48:11+00:00,Merge pull request #6462 from galaxyproject/hexylena-patch-1
hifiasm,Hifiasm,hifiasm,new,0.20.0+galaxy0,,initial,a6a1392294b6c3f57fa6080630bc35e35417054a,2024-10-23T13:05:39+00:00,Merge pull request #6481 from SaimMomin12/tools/hifiasm
featurecounts,featureCounts,featurecounts,update,2.0.6+galaxy0,2.0.3+galaxy2,upstream,eb563889f227d5c473e2bad2cf9a513e41d03fca,2024-10-24T05:36:10+00:00,Merge pull request #6482 from SaimMomin12/tools/featurecounts
varvamp,varVAMP,varvamp,update,1.2.1+galaxy0,1.2.0+galaxy1,upstream,938f80815419af5d560f949d884989cf1d69550d,2024-10-24T17:58:00+00:00,Merge pull request #6486 from wm75/varvamp121
ampvis2_subset_taxa,ampvis2 subset data,ampvis2,update,2.8.9+galaxy1,2.8.9+galaxy0,wrapper,d92935972ac18906154fadf42bd0c008e3c437e2,2024-10-25T13:43:05+00:00,Ampvis subset allow file input for taxa selection (#6463)
