rep20.9_repA_SAP055A__GQ900414.1	0	0	.	.	Original name was rep20_9_repA(SAP055A)_GQ900414.1
rep21.11_rep_pSA1308__AB254848.1	0	0	.	.	Original name was rep21_11_rep(pSA1308)_AB254848.1
rep21.12_rep_pKH3__AF151117.1	0	0	.	.	Original name was rep21_12_rep(pKH3)_AF151117.1
rep21.13_rep_SAP101A__GQ900495.1	0	0	.	.	Original name was rep21_13_rep(SAP101A)_GQ900495.1
rep21.14_rep_pKH21__EU350088.1	0	0	.	.	Original name was rep21_14_rep(pKH21)_EU350088.1
rep21.1_rep_pWBG754__GQ900396.1	0	0	.	.	Original name was rep21_1_rep(pWBG754)_GQ900396.1
rep21.2_rep_pNVH01__AJ512814.1	0	0	.	.	Original name was rep21_2_rep(pNVH01)_AJ512814.1
rep21.3_pS0385_3_AM990995.1	0	0	.	.	Original name was rep21_3_pS0385-3_AM990995.1
rep21.4_repRC_pSK41__AF051917.1	0	0	.	.	Original name was rep21_4_repRC(pSK41)_AF051917.1
rep21.5_repRC_pGO1__FM207042.1	0	0	.	.	Original name was rep21_5_repRC(pGO1)_FM207042.1
rep21.6_rep_pBMSa1__AY541446.1	0	0	.	.	Original name was rep21_6_rep(pBMSa1)_AY541446.1
rep21.7_rep_pWBG760__GQ900473.1	0	0	.	.	Original name was rep21_7_rep(pWBG760)_GQ900473.1
rep21.8_rep_SAP071A__GQ900485.1	0	0	.	.	Original name was rep21_8_rep(SAP071A)_GQ900485.1
rep21.9_rep_pKH12__EU168704.2	0	0	.	.	Original name was rep21_9_rep(pKH12)_EU168704.2
rep22.1_repB_pUB110__X03408.1	0	0	.	.	Original name was rep22_1_repB(pUB110)_X03408.1
rep22.2_repU_pKKS825__FN377602.2	0	0	.	.	Original name was rep22_2_repU(pKKS825)_FN377602.2
rep23.1_rep_pPR9__GU237136.1	0	0	.	.	Original name was rep23_1_rep(pPR9)_GU237136.1
rep23.2_rep_pV030_8__EU366902.1	0	0	.	.	Original name was rep23_2_rep(pV030-8)_EU366902.1
rep24.1_rep_pWBG745__GQ900389.1	0	0	.	.	Original name was rep24_1_rep(pWBG745)_GQ900389.1
rep24.2_rep_pWBG749__GQ900391.1	0	0	.	.	Original name was rep24_2_rep(pWBG749)_GQ900391.1
rep3.1_rep63A_pAW63__BTH011655	0	0	.	.	Original name was rep3_1_rep63A(pAW63)_BTH011655
